cID,exclusion_reason,n_primary_studies_pet_outlier_removed,n_primary_studies_random_effect_outlier_removed,k_all_data,k_outlier_removed,n_outliers_removed,k_random_effect_outlier_removed,n_random_effect_outliers_removed,pet_peese_method_all_data,pet_peese_method_outlier_removed,pet_peese_estimate_all_data,pet_peese_estimate_outlier_removed,random_effect_estimate_all_data,random_effect_estimate_outlier_removed,random_effect_between_study_variance_all_data,random_effect_within_study_effect_size_variance_all_data,random_effect_between_study_variance_outlier_removed,random_effect_within_study_effect_size_variance_outlier_removed,random_effect_final_model_warnings
394-1,NA,40,40,41,40,1,40,1,PET,PET,0.05072578174929252,0.10081775823919578,-0.16640008630773298,-0.13557816651979915,0.15828959588950542,0,0.12871199234949718,0,
3970-1,NA,24,24,46,46,0,46,0,PET,PET,0.16979758836368702,0.16979758836368702,0.3221971703448004,0.3221971703448004,0.029463380660575154,0.05651551853864444,0.029463380660575154,0.05651551853864444,
3970-2,NA,17,17,74,71,3,72,2,PET,PET,0.0568207261896818,0.06181792404985878,0.14620484286216925,0.14199224843869857,0.003969224055608413,0.0558103560067727,0.002641135716399371,0.023380259104308215,
3970-3,NA,10,10,59,59,0,59,0,PET,PET,0.21557149515644405,0.21557149515644405,0.29428930493034083,0.29428930493034083,0.028864581245242424,0.025641790193796365,0.028864581245242424,0.025641790193796365,
400-1,NA,5,5,14,14,0,14,0,PEESE,PEESE,-0.15399440870685677,-0.15399440870685677,-0.14791062623487763,-0.14791062623487763,1.928406099931563e-14,2.2557430147046318e-9,1.928406099931563e-14,2.2557430147046318e-9,
400-10,NA,5,5,7,7,0,7,0,PET,PET,0.18484455348076254,0.18484455348076254,0.06136074528384633,0.06136074528384633,7.087562772983816e-9,0,7.087562772983816e-9,0,
400-11,NA,5,5,6,6,0,6,0,PET,PET,-0.09931593275521043,-0.09931593275521043,0.07247064654395574,0.07247064654395574,0.03782799822982409,4.9605633327295185e-8,0.03782799822982409,4.9605633327295185e-8,
400-12,NA,5,5,7,7,0,7,0,PET,PET,-0.2998697826195654,-0.2998697826195654,0.011414551160231864,0.011414551160231864,1.699998381402857e-8,1.4908008192377987e-14,1.699998381402857e-8,1.4908008192377987e-14,
400-13,NA,6,6,15,15,0,15,0,PET,PET,0.2899171076156496,0.2899171076156496,0.2078924080886386,0.2078924080886386,0.050966860890042064,0.6596545243911263,0.050966860890042064,0.6596545243911263,
400-14,NA,5,5,13,13,0,13,0,PET,PET,-0.7060262824462233,-0.7060262824462233,-0.8109691893151734,-0.8109691893151734,7.411664484709058,1.05802171524731e-8,7.411664484709058,1.05802171524731e-8,
400-15,NA,11,11,18,18,0,18,0,PEESE,PEESE,-0.3689196937746571,-0.3689196937746571,-0.362958403892845,-0.362958403892845,3.9617083251853474e-9,0.06538072061267496,3.9617083251853474e-9,0.06538072061267496,
400-2,NA,5,5,14,14,0,14,0,PET,PET,0.15731183387889025,0.15731183387889025,-0.10171519991376783,-0.10171519991376783,2.2294716047688647e-8,0.20868955290259358,2.2294716047688647e-8,0.20868955290259358,
400-3,NA,23,23,68,67,1,67,1,PEESE,PEESE,0.24567055239249086,0.22460063772987565,0.2454833504041367,0.22444927902386072,0.1513983710807063,0.25213622324312773,0.1048855496535756,0.11711917866792665,
400-9,NA,7,7,10,10,0,10,0,PEESE,PEESE,0.4341607955172188,0.4341607955172188,0.4353047619410412,0.4353047619410412,4.802946917499136e-9,6.7182322736810615e-9,4.802946917499136e-9,6.7182322736810615e-9,
4011-1,NA,8,8,14,14,0,14,0,PEESE,PEESE,1.640005438284718,1.640005438284718,0.6925025476633075,0.6925025476633075,0.37774118317756783,4.909003114434291e-8,0.37774118317756783,4.909003114434291e-8,
4011-2,NA,24,24,54,53,1,53,1,PET,PET,0.12501542543504868,0.008661541532969871,0.9279883853966201,0.8260562536847116,0.25935564321119386,0.8814770391962835,0.30098837609587115,0.43459346792598147,
4011-3,NA,10,10,24,24,0,24,0,PET,PET,0.8987935152015576,0.8987935152015576,0.8699255446535753,0.8699255446535753,2.2158838499580873,0.6787738486306436,2.2158838499580873,0.6787738486306436,
4011-4,NA,13,13,22,22,0,22,0,PET,PET,-0.15517839389795302,-0.15517839389795302,0.4940782217496104,0.4940782217496104,0.021187081208291745,0.35963040129491775,0.021187081208291745,0.35963040129491775,
4011-5,NA,9,9,13,13,0,13,0,PEESE,PEESE,2.0969350125318265,2.0969350125318265,0.29130747340668267,0.29130747340668267,1.1194074709048487,3.820196054789444e-8,1.1194074709048487,3.820196054789444e-8,
4011-6,NA,22,22,42,42,0,42,0,PET,PET,1.1019660547548873,1.1019660547548873,1.1562146000111504,1.1562146000111504,1.1072709357293462,9.77562507979251e-4,1.1072709357293462,9.77562507979251e-4,
4011-7,NA,16,16,33,33,0,33,0,PET,PET,0.49471476215771715,0.49471476215771715,0.760309931219802,0.760309931219802,6.864638614948476e-8,0.40023458929785943,6.864638614948476e-8,0.40023458929785943,
4011-8,NA,12,12,21,21,0,21,0,PET,PET,-0.22773261071643028,-0.22773261071643028,0.6275524632936396,0.6275524632936396,0.16976921870279127,2.067984015699863e-8,0.16976921870279127,2.067984015699863e-8,
4030-5,NA,5,5,5,5,0,5,0,PET,PET,0.002089428268779464,0.002089428268779464,0.02594462333537147,0.02594462333537147,6.601877414607882e-5,0,6.601877414607882e-5,0,
4031-1,NA,131,132,525,509,16,508,17,PEESE,PEESE,-0.08150794078925423,-0.11528527950587837,-0.24410369196613224,-0.3457174759629052,1.9729586982470821,3.0019213428017815,0.6953178254099873,1.294456721575185,
4031-2,NA,102,102,428,420,8,421,7,PET,PET,-0.2262524991840267,-0.18002271782360266,-1.0649521708994607,-0.9366605429335316,1.9668009129581996,1.8959187399571533,1.2062562487053745,1.5514248241004756,
4031-3,NA,75,75,142,137,5,139,3,PET,PET,-0.6061365835394544,0.595207171223979,-2.1696204321454613,-1.8122429952707686,4.2501184569908075,10.767923792810514,3.9926921777163757,4.577772065061253,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
4044-1,NA,13,13,14,14,0,14,0,PET,PET,-0.5153646735247543,-0.5153646735247543,-1.2759586163585412,-1.2759586163585412,1.0758400309343227e-6,0.2899784038397874,1.0758400309343227e-6,0.2899784038397874,
4052-1,NA,7,7,24,24,0,24,0,PEESE,PEESE,0.35421477959756,0.35421477959756,0.3221624140953539,0.3221624140953539,0.07495424763144898,0.01782072554237623,0.07495424763144898,0.01782072554237623,
4052-2,NA,10,10,52,52,0,52,0,PEESE,PEESE,1.5726804117603757,1.5726804117603757,1.516099752807196,1.516099752807196,0.2440489468880251,0.27563758944216843,0.2440489468880251,0.27563758944216843,
4064-1,NA,84,84,98,97,1,97,1,PET,PET,383.05682211295766,5.026063453159935,309.7383372820953,-1.9013818613726423,142.18353767388487,9505940.660102988,79.01475760527575,4.190743709897667,
4064-2,NA,47,47,58,58,0,58,0,PEESE,PEESE,0.39772541098945297,0.39772541098945297,-0.488122494768231,-0.488122494768231,0.1079592967040458,0.7633025853420898,0.1079592967040458,0.7633025853420898,
4099-1,NA,9,9,225,221,4,224,1,PET,PET,0.9985294019968913,1.2850212875817106,0.5413498115555244,0.5442145745277854,0.8756757802920682,0.9514531072230367,0.8441243951534596,0.8552831589363905,
4152-1,NA,43,43,53,53,0,53,0,PEESE,PEESE,0.5487086765686152,0.5487086765686152,0.6583037981258166,0.6583037981258166,0.3616763414092584,0.09530564415002474,0.3616763414092584,0.09530564415002474,
4248-1,NA,48,47,120,119,1,119,1,PET,PET,0.04702230713620812,0.4051040791553102,-0.30190582527296717,-0.2333580283451549,1.231633981867024,0.2813018476916526,1.0045568018836482,0.26881245950794813,
43-1,NA,43,43,290,284,6,286,4,PET,PET,0.0732060513455374,0.048381913879509984,-0.23076811030937433,-0.21464700147104535,0.17637208029780102,0.41071885067006175,0.171512483336419,0.2762687856333868,
439-1,NA,10,10,12,12,0,12,0,PET,PET,0.029189699408513483,0.029189699408513483,0.11119447603117734,0.11119447603117734,4.2498865093777635e-10,4.607501016593098e-10,4.2498865093777635e-10,4.607501016593098e-10,
439-2,NA,5,5,7,7,0,7,0,PET,PET,0.011226963167330465,0.011226963167330465,0.12983793578539182,0.12983793578539182,5.070807828492798e-10,0.04875613178923238,5.070807828492798e-10,0.04875613178923238,
439-4,NA,6,6,7,7,0,7,0,PET,PET,0.005665481217141525,0.005665481217141525,0.03568612100632136,0.03568612100632136,7.452072740054104e-4,1.4906555633272538e-11,7.452072740054104e-4,1.4906555633272538e-11,
460-1,NA,11,11,11,11,0,11,0,PET,PET,0.0359312244882491,0.0359312244882491,0.09857255202456408,0.09857255202456408,0.006725886810583037,0,0.006725886810583037,0,
460-2,NA,6,6,6,6,0,6,0,PET,PET,-0.018880999949105144,-0.018880999949105144,0.1558552317782526,0.1558552317782526,0.021105356540228885,0,0.021105356540228885,0,
460-3,NA,7,7,7,7,0,7,0,PET,PET,2.816587112916191e-4,2.816587112916191e-4,0.0051303641782001535,0.0051303641782001535,1.57842716324073e-5,0,1.57842716324073e-5,0,
460-4,NA,11,10,11,11,0,10,1,PET,PET,0.002707885710961481,0.002707885710961481,0.11668448191818172,0.07988290659278931,0.015358984168866696,0,0.0058780649276944106,0,
460-5,NA,6,6,6,6,0,6,0,PET,PET,0.025392740315260447,0.025392740315260447,0.13085478400229217,0.13085478400229217,0.016621158367416566,0,0.016621158367416566,0,
460-6,NA,10,10,11,11,0,11,0,PET,PET,0.042267239493682475,0.042267239493682475,0.0796363614578052,0.0796363614578052,0.003618970818695986,1.9125258485988116e-10,0.003618970818695986,1.9125258485988116e-10,
463-2,NA,15,15,24,24,0,24,0,PET,PET,-0.21523133570327194,-0.21523133570327194,-0.6397027108867591,-0.6397027108867591,0.14239936131150144,0.15626186502144204,0.14239936131150144,0.15626186502144204,
494-1,NA,9,9,10,10,0,10,0,PET,PET,-0.010192957873896479,-0.010192957873896479,0.11058831775393936,0.11058831775393936,0.0209907979511303,1.331922186769162e-9,0.0209907979511303,1.331922186769162e-9,
496-1,NA,5,5,6,6,0,6,0,PET,PET,0.08151710090065799,0.08151710090065799,0.046410394143378636,0.046410394143378636,0.018299411056740485,1.027277812081564e-9,0.018299411056740485,1.027277812081564e-9,
496-2,NA,5,5,8,8,0,8,0,PET,PET,0.09674824403195124,0.09674824403195124,0.24360602494884825,0.24360602494884825,0.10848875612964895,6.772499689589605e-11,0.10848875612964895,6.772499689589605e-11,
500-1,NA,6,6,6,6,0,6,0,PET,PET,0.09701085169540938,0.09701085169540938,0.07511673860185862,0.07511673860185862,0.020428382989156352,0,0.020428382989156352,0,
500-2,NA,6,6,6,6,0,6,0,PET,PET,0.16721410632248895,0.16721410632248895,0.1364594526687898,0.1364594526687898,0.014939963700176853,0,0.014939963700176853,0,
500-3,NA,7,7,7,7,0,7,0,PET,PET,0.03169139870617322,0.03169139870617322,0.027095838118025326,0.027095838118025326,0.001806343428390642,0,0.001806343428390642,0,
500-4,NA,7,7,7,7,0,7,0,PET,PET,0.07236065087566777,0.07236065087566777,0.043670539084374384,0.043670539084374384,0.00245903924161374,0,0.00245903924161374,0,
500-5,NA,5,5,5,5,0,5,0,PEESE,PEESE,-0.05757069611447955,-0.05757069611447955,0.06435798397733403,0.06435798397733403,0.038557446953767026,0,0.038557446953767026,0,
533-10,NA,9,9,56,56,0,55,1,PEESE,PEESE,-0.17663964263966797,-0.17663964263966797,0.19708533836194678,0.16509484491096385,0.08485332580587161,1.0066048974494868,0.10940557234080249,0.9677690520775717,
533-11,NA,10,10,72,72,0,70,2,PEESE,PEESE,0.4034577790433665,0.4034577790433665,-0.6055779941223127,-0.5486752942150962,0.6371760928743213,0.4281620716158302,0.5785765511294295,0.37646652862696367,
533-15,NA,7,7,53,53,0,53,0,PEESE,PEESE,-0.011387712627860733,-0.011387712627860733,-1.0454266775314562,-1.0454266775314562,0.24436324373065993,0.870772739126578,0.24436324373065993,0.870772739126578,
533-3,NA,18,18,157,156,1,156,1,PET,PET,-0.1700165281404593,-0.26499443477652906,-0.23143521887088728,-0.1733417524037214,0.17992209727281902,5.919238936470847e-7,0.12191448770790479,2.292633766234763e-7,
533-4,NA,5,5,23,23,0,23,0,PET,PET,0.025584458686735895,0.025584458686735895,0.02427377545752955,0.02427377545752955,0.014489406386290536,8.304406227187157e-9,0.014489406386290536,8.304406227187157e-9,
533-5,NA,6,6,33,32,1,33,0,PET,PEESE,1.0899811580829035,-0.10946732371612858,-1.0352032425593194,-1.0352032425593194,0.24321766590507213,0.6649019498235931,0.24321766590507213,0.6649019498235931,
533-6,NA,10,10,59,59,0,59,0,PET,PET,0.49561693847019345,0.49561693847019345,-0.2924860782014168,-0.2924860782014168,0.29799859528703015,1.6568856846556824e-7,0.29799859528703015,1.6568856846556824e-7,
533-9,NA,28,28,295,289,6,290,5,PET,PEESE,0.7220402713135137,0.3857067999179115,-0.3687086665867788,-0.4112163870625078,0.31466961824241624,0.5445146268015009,0.28291149016643896,0.48366187126527194,
535-1,NA,137,137,668,661,7,662,6,PEESE,PEESE,0.1126370650124278,0.11948482019450316,0.12050098137911246,0.12506079322937433,0.05210746633206338,0.018087910785414194,0.044319677070143226,0.014274757469182338,
547-1,NA,94,94,410,405,5,405,5,PEESE,PEESE,0.1360422023987249,0.13921489268249798,0.1440045356090494,0.1465647613128016,0.03843685710563715,0.021213033208144206,0.030369021996739683,0.019570391204027288,
547-2,NA,40,40,158,155,3,155,3,PET,PET,0.03728193002152056,0.011792707592188308,0.06748042740488089,0.05271952169522938,0.06976020151290478,0.24165988164990806,0.05989398257782757,0.17738904780177028,
547-3,NA,32,32,101,99,2,99,2,PET,PEESE,0.2373150289079428,0.2537608090313322,0.33044606758057543,0.242218121195845,0.2624204607291805,0.5452637222980103,0.27114165960267544,0.23344956939728084,
547-4,NA,17,17,48,47,1,47,1,PET,PET,-0.554634573795754,-0.6055844974635757,0.04735313247832782,0.014320009725915238,0.12962615978376352,0.19907793431864396,0.13436383046194356,0.14707883704398328,
547-5,NA,39,39,148,147,1,146,2,PET,PET,0.04175287620103672,0.014914605832083353,-6.836893643211552e-4,0.0074599367153028616,0.017831792845122443,0.022393725224432504,0.016478710987120688,0.018927646628804834,
547-6,NA,28,28,109,107,2,107,2,PET,PET,0.023660677778517252,0.019261320748443268,0.0017149508363715972,0.009325792281634781,0.005645636092626213,0.012605080375909343,0.00398146315554176,0.004936385022586455,
547-7,NA,86,86,680,675,5,677,3,PET,PET,0.04475376450190126,0.03625840828790278,0.09451299351405985,0.09082783994416044,0.013734899766769797,0.029869875870834485,0.012040308640372251,0.027635571784065442,
547-8,NA,63,63,188,187,1,187,1,PEESE,PEESE,-0.18574613377452565,-0.1462501403419157,-0.18323646418890865,-0.15692461974665578,0.07385600294521195,0.01877789287940464,0.0336105559472713,0.018185071692282204,
566-1,NA,30,30,125,124,1,124,1,PEESE,PEESE,0.25423037593084363,0.22604379759062404,0.24050804268101983,0.21455925281340493,0.14823564070880313,0.2356231103732273,0.07783503605564308,0.2453651617037821,
566-10,NA,31,31,117,115,2,115,2,PET,PET,-0.022082269182976545,0.055988751548082076,-0.10817301757352546,-0.02779040000281406,0.2072306193992888,0.3323768518633364,0.11697716863227227,0.06804653094782624,
566-12,NA,24,24,99,97,2,97,2,PET,PET,0.15083959805300629,0.13368219150337193,0.17089293609154693,0.18570396765804678,0.03818939434239739,0.1029012539219408,0.06255411232018875,0.03205936167682705,
566-13,NA,29,29,136,134,2,134,2,PEESE,PEESE,0.08157327392361163,0.07523420050739045,0.08797215815742628,0.08250605987938826,0.005249366850589781,0.007513128267423299,0.005766675762552123,0.005171893925921713,
566-2,NA,32,32,144,140,4,139,5,PEESE,PEESE,0.3041961357726731,0.2747990805809672,0.24223200631888075,0.21940525934287897,0.5155552630592416,0.31237168847115326,0.37987750352852734,0.26184847569597425,
566-4,NA,19,19,79,79,0,78,1,PET,PET,-0.2891783751769855,-0.2891783751769855,-0.1185744498639956,-0.10884936386783767,0.12009453994353295,0.22690796278999234,0.10598332177909779,0.20880066784496037,
566-5,NA,6,6,35,34,1,34,1,PET,PET,-0.0923981945586179,-0.02367138710591616,0.1284125717528704,0.07081342100489989,1.5486035075074636e-8,0.16129830044013355,2.0333565222462436e-9,0.07973632282803937,
566-6,NA,31,31,124,122,2,122,2,PET,PET,-0.11954715324577807,-0.09827148591866816,-0.22177422265033933,-0.19346363138845904,0.1562380166769016,0.09604406737658999,0.10839004062277324,0.09043992958332525,
566-7,NA,6,6,16,16,0,16,0,PET,PET,-0.21524912099082838,-0.21524912099082838,0.11323580042469203,0.11323580042469203,0.151959082484465,0.011158011962227253,0.151959082484465,0.011158011962227253,
566-8,NA,19,19,76,74,2,74,2,PET,PET,0.1789554882907657,0.1619878937533855,0.27922867907850507,0.21427662462071279,0.1420403577216559,0.12279579664688696,0.10040460642393531,0.06382287318598966,
566-9,NA,23,23,111,109,2,109,2,PET,PEESE,0.18085821662025547,0.1777362797464571,0.15745138700960007,0.14675915504190049,0.05244365324953764,0.3091365227321136,0.05289394342468696,0.2422747165738314,
581-1,NA,9,9,98,98,0,98,0,PET,PET,0.0025968249401966776,0.0025968249401966776,0.0064197803504736015,0.0064197803504736015,1.4501839059278089e-5,8.4624719504776e-6,1.4501839059278089e-5,8.4624719504776e-6,
581-2,NA,8,8,59,59,0,59,0,PEESE,PEESE,0.005535256399832094,0.005535256399832094,0.005463179958670314,0.005463179958670314,1.6929027443273433e-5,2.841917230955976e-12,1.6929027443273433e-5,2.841917230955976e-12,
608-1,NA,6,6,7,7,0,7,0,PEESE,PEESE,-0.34640749264432175,-0.34640749264432175,-0.2223555602011729,-0.2223555602011729,0.3096265640215677,0.0181654936264626,0.3096265640215677,0.0181654936264626,
608-2,NA,16,16,17,17,0,17,0,PEESE,PEESE,-0.5442810242173384,-0.5442810242173384,-0.5137599834169412,-0.5137599834169412,0.20478406628221177,6.580761552110984e-9,0.20478406628221177,6.580761552110984e-9,
608-3,NA,8,8,11,11,0,11,0,PEESE,PEESE,0.7848095020043562,0.7848095020043562,0.6980445611672791,0.6980445611672791,0.08180006595509778,1.218219827996628e-11,0.08180006595509778,1.218219827996628e-11,
62-1,NA,14,14,27,27,0,27,0,PEESE,PEESE,-0.5257839378959497,-0.5257839378959497,1.1000847766965647,1.1000847766965647,2.492578012932812,4.167017995216207e-8,2.492578012932812,4.167017995216207e-8,
62-2,NA,13,13,26,25,1,25,1,PET,PEESE,-0.5984124402031372,-0.8537013637027379,-0.35510100237004,-0.29246894422724895,0.8021812680945702,0.07012305499185488,0.42961934581219796,0.05485215775096465,
623-1,NA,12,12,12,12,0,12,0,PEESE,PEESE,1.1025275317636276,1.1025275317636276,1.1089067566144395,1.1089067566144395,0.09230128987892136,0,0.09230128987892136,0,
623-2,NA,6,6,6,6,0,6,0,PET,PET,1.8386742929498554,1.8386742929498554,0.6719945201954571,0.6719945201954571,2.336243723926849,0,2.336243723926849,0,
624-1,NA,28,28,123,121,2,121,2,PEESE,PEESE,0.0954071894673872,0.08022803314070101,0.09379548219878987,0.07880934988595813,0.014893803054732077,0.0021342123139963714,0.0036060596113428422,0.002136199664542688,
624-2,NA,41,41,155,153,2,153,2,PET,PET,0.017855499033324767,0.029517024223371338,-0.08069920774687293,-0.06650874669686976,0.10168866342228147,0.091991580058167155,0.09203776442219858,0.07297361284050605,
624-3,NA,53,52,182,180,2,179,3,PET,PEESE,-0.056913638626397214,-0.1545452499929378,-0.15825871055979523,-0.16057912648152167,0.16523327368077015,0.04007275126523212,0.08450162796475386,0.035649864337933955,
625-1,NA,13,13,27,26,1,27,0,PET,PET,0.0029051119271689364,0.0028678728626809094,0.015107275306033525,0.015107275306033525,3.231003191122532e-4,3.096818832660444e-11,3.231003191122532e-4,3.096818832660444e-11,
625-2,NA,30,30,73,73,0,73,0,PEESE,PEESE,0.012964152155160766,0.012964152155160766,0.013605245433420485,0.013605245433420485,1.2155740470046477e-4,5.9199082865161036e-5,1.2155740470046477e-4,5.9199082865161036e-5,
625-3,NA,7,7,14,14,0,14,0,PET,PET,0.0038622920111660757,0.0038622920111660757,0.005781625782748153,0.005781625782748153,6.138684285515721e-5,1.0500476264252716e-4,6.138684285515721e-5,1.0500476264252716e-4,
63-1,NA,5,5,5,5,0,5,0,PET,PET,0.11846893852901433,0.11846893852901433,0.07516577726227426,0.07516577726227426,0.029223167559080946,0,0.029223167559080946,0,
63-10,NA,6,6,6,6,0,6,0,PET,PET,-0.03637691916285628,-0.03637691916285628,0.030500016794303492,0.030500016794303492,9.372798019852726e-10,0,9.372798019852726e-10,0,
63-11,NA,6,6,6,6,0,6,0,PET,PET,0.14037118363458603,0.14037118363458603,0.08331480505346987,0.08331480505346987,0.010939422186145404,0,0.010939422186145404,0,
63-12,NA,8,8,8,8,0,8,0,PET,PET,0.08864809364251158,0.08864809364251158,0.07587915916857214,0.07587915916857214,0.0036309721376361574,0,0.0036309721376361574,0,
63-13,NA,11,11,11,11,0,11,0,PET,PET,0.04843336717664671,0.04843336717664671,0.001328952397509024,0.001328952397509024,1.993906978820152e-4,0,1.993906978820152e-4,0,
63-14,NA,5,5,5,5,0,5,0,PET,PET,-0.06695425949671269,-0.06695425949671269,-0.01775982991415971,-0.01775982991415971,0.0016600011357566864,0,0.0016600011357566864,0,
63-15,NA,8,8,8,8,0,8,0,PET,PET,0.07820946000931679,0.07820946000931679,0.01414798705100737,0.01414798705100737,2.5208744231987277e-10,0,2.5208744231987277e-10,0,
63-17,NA,10,10,10,10,0,10,0,PET,PET,0.0261899164408598,0.0261899164408598,-0.021633399794661702,-0.021633399794661702,7.591085934121638e-10,0,7.591085934121638e-10,0,
63-18,NA,11,11,11,11,0,11,0,PET,PET,0.09351991422705927,0.09351991422705927,-0.026993922038780118,-0.026993922038780118,0.0024159636551213492,0,0.0024159636551213492,0,
63-19,NA,7,7,7,7,0,7,0,PEESE,PEESE,0.21206833612508516,0.21206833612508516,0.11618762930600789,0.11618762930600789,8.740396777871963e-10,0,8.740396777871963e-10,0,
63-2,NA,6,6,6,6,0,6,0,PET,PET,0.06782634994735232,0.06782634994735232,0.044210783463067165,0.044210783463067165,0.03244847159036019,0,0.03244847159036019,0,
63-20,NA,9,9,9,9,0,9,0,PET,PET,0.26418692344464345,0.26418692344464345,0.07137897772003504,0.07137897772003504,4.034368937347172e-10,0,4.034368937347172e-10,0,
63-22,NA,5,5,5,5,0,5,0,PET,PET,-0.0015077783768386657,-0.0015077783768386657,-0.09169167125240041,-0.09169167125240041,6.312665664510505e-10,0,6.312665664510505e-10,0,
63-23,NA,7,7,7,7,0,7,0,PEESE,PEESE,-0.10543742314899915,-0.10543742314899915,-0.05759197051731213,-0.05759197051731213,0.00987879740161718,0,0.00987879740161718,0,
63-24,NA,10,10,10,10,0,10,0,PET,PET,-0.030397999949828104,-0.030397999949828104,-0.029724085777819657,-0.029724085777819657,0.005662519967817597,0,0.005662519967817597,0,
63-26,NA,7,7,7,7,0,7,0,PET,PET,0.09350949466711163,0.09350949466711163,-0.010943708515192038,-0.010943708515192038,0.005211837839995267,0,0.005211837839995267,0,
63-3,NA,5,5,5,5,0,5,0,PEESE,PEESE,0.11028340906162866,0.11028340906162866,0.11296580807877343,0.11296580807877343,1.1736299227044806e-10,0,1.1736299227044806e-10,0,
63-4,NA,8,8,8,8,0,8,0,PET,PET,0.19671589077312096,0.19671589077312096,-0.2763967429431768,-0.2763967429431768,0.04546897758255418,0,0.04546897758255418,0,
63-5,NA,9,9,9,9,0,9,0,PET,PET,0.22819508699560748,0.22819508699560748,0.03556112690713198,0.03556112690713198,0.2873664596751222,0,0.2873664596751222,0,
63-6,NA,5,5,5,5,0,5,0,PEESE,PEESE,0.47416912032169467,0.47416912032169467,-0.3253740941612565,-0.3253740941612565,0.5181521974448327,0,0.5181521974448327,0,
63-7,NA,5,5,5,5,0,5,0,PET,PET,0.3800234159057658,0.3800234159057658,0.44679267006520557,0.44679267006520557,9.195190218430416e-9,0,9.195190218430416e-9,0,
63-8,NA,9,9,9,9,0,9,0,PET,PET,0.14521583492377899,0.14521583492377899,0.08221565390547024,0.08221565390547024,0.0032522632004017933,0,0.0032522632004017933,0,
63-9,NA,11,11,11,11,0,11,0,PET,PET,0.12759821481488492,0.12759821481488492,0.04235185699004317,0.04235185699004317,0.020205906382113007,0,0.020205906382113007,0,
651-1,NA,121,121,122,121,1,121,1,PEESE,PEESE,-0.1392041866480227,-0.1417432776497512,-0.16701818568471377,-0.16335411371103709,0.021881741540983445,0,0.020693739873655213,0,
715-1,NA,11,11,14,13,1,13,1,PET,PEESE,-0.035937121519215444,0.06753245773104002,0.1875795401075975,0.06971082002583044,2.0353077998572717e-7,0.10870947642666594,2.3922620816029203e-11,1.9427525271527694e-11,
715-2,NA,6,6,6,6,0,6,0,PET,PET,0.048255846893338644,0.048255846893338644,0.09566535349890501,0.09566535349890501,9.211560436911328e-4,0,9.211560436911328e-4,0,
715-3,NA,6,6,16,16,0,16,0,PET,PET,0.058806311730620474,0.058806311730620474,0.07974457970971467,0.07974457970971467,4.83343807064776e-12,1.2538957537727885e-10,4.83343807064776e-12,1.2538957537727885e-10,
753-1,NA,5,5,77,73,4,77,0,PET,PEESE,1.0251382652292158,-0.7139994136852861,-0.8167525125534699,-0.8167525125534699,2.5380677917741576e-4,2.135312246851749,2.5380677917741576e-4,2.135312246851749,
753-13,NA,5,5,35,34,1,34,1,PET,PET,0.7697484598742281,0.7882788611517515,0.05577720253358619,0.0522015706469619,0.04309809359531529,0.19825412930804864,0.008930437220350978,0.06630312703397005,
753-14,NA,5,5,35,35,0,35,0,PET,PET,-1.4615503362823357,-1.4615503362823357,0.24679029253235496,0.24679029253235496,0.3528257385642771,1.904954806795793e-8,0.3528257385642771,1.904954806795793e-8,
753-2,NA,5,5,104,103,1,104,0,PET,PET,-0.8845145504602365,-1.3892777584038938,-0.325376429584073,-0.325376429584073,0.08476736693165936,1.8864485858066289,0.08476736693165936,1.8864485858066289,
753-7,NA,5,5,18,18,0,18,0,PEESE,PEESE,0.13651713059251677,0.13651713059251677,-1.6616261701962054,-1.6616261701962054,2.1469141332856183,1.0356131281811044e-8,2.1469141332856183,1.0356131281811044e-8,
755-1,NA,13,13,31,31,0,31,0,PET,PET,-0.08602370417284703,-0.08602370417284703,-0.258738309940769,-0.258738309940769,0.07536769875242474,0.1569062218410347,0.07536769875242474,0.1569062218410347,
813-1,NA,36,36,59,59,0,59,0,PEESE,PEESE,0.4615843012458418,0.4615843012458418,0.4273724813805685,0.4273724813805685,0.09033453616886937,0.0822055107410893,0.09033453616886937,0.0822055107410893,
813-2,NA,5,5,8,8,0,8,0,PET,PET,0.4048618161020352,0.4048618161020352,1.2782210879905442,1.2782210879905442,1.4323369824526568,2.0090694101571337e-7,1.4323369824526568,2.0090694101571337e-7,
813-3,NA,17,17,41,41,0,41,0,PET,PET,0.2494729127070306,0.2494729127070306,-0.34070332611460447,-0.34070332611460447,0.24825449065255986,2.0085270013096444e-8,0.24825449065255986,2.0085270013096444e-8,
816-1,NA,20,20,54,54,0,54,0,PEESE,PEESE,0.47879337418150836,0.47879337418150836,0.4801695013060833,0.4801695013060833,0.07002113394614065,0.05459117898978737,0.07002113394614065,0.05459117898978737,
816-2,NA,5,5,9,9,0,9,0,PET,PET,0.09385747780240025,0.09385747780240025,0.27868474046075464,0.27868474046075464,0.020113746809619762,5.048491733309172e-7,0.020113746809619762,5.048491733309172e-7,
83-1,NA,5,5,7,7,0,7,0,PEESE,PEESE,0.7924083944990671,0.7924083944990671,0.29341234121581783,0.29341234121581783,0.24883777221881442,1.610173440458853e-7,0.24883777221881442,1.610173440458853e-7,
